datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;is_anomaly;is_pa
2020-03-01 15:44:22;0.0803065;0.130101;1.08785;0.054711;94.1401;22.234;231.02599999999998;77.0;0.0;0.0
2020-03-01 15:44:23;0.0800483;0.132969;1.72728;-0.601143;93.8741;22.2424;234.19400000000002;76.9804;0.0;0.0
2020-03-01 15:44:24;0.0797653;0.13234;1.10501;-0.601143;94.005;22.2424;231.61700000000002;76.0199;0.0;0.0
2020-03-01 15:44:25;0.08062380000000001;0.12928399999999998;1.9226;0.054711;93.962;22.2356;252.77599999999998;76.9804;0.0;0.0
2020-03-01 15:44:26;0.0795837;0.133703;1.3239;-0.601143;93.9021;22.2322;237.938;76.0199;0.0;0.0
2020-03-01 15:44:27;0.0804058;0.132696;0.78276;0.054711;93.98700000000001;22.2382;221.09;76.9804;0.0;0.0
2020-03-01 15:44:28;0.0809028;0.12908599999999998;2.32813;0.054711;93.9329;22.2346;248.2;76.0;0.0;0.0
2020-03-01 15:44:29;0.0794876;0.134917;1.12982;0.38263800000000003;94.0446;22.23;228.859;76.0199;0.0;0.0
2020-03-01 15:44:30;0.08015739999999999;0.13106600000000002;2.30993;0.054711;93.9591;22.2334;251.359;77.0;0.0;0.0
2020-03-01 15:44:31;0.0805357;0.129998;1.8317700000000001;0.054711;94.0777;22.2334;250.054;77.0;0.0;0.0
2020-03-01 15:44:33;0.0792928;0.135151;1.56474;0.054711;93.8407;22.2402;223.701;76.9804;0.0;0.0
2020-03-01 15:44:34;0.07998430000000001;0.130617;1.48291;0.38263800000000003;93.9158;22.230999999999998;207.71099999999998;76.0199;0.0;0.0
2020-03-01 15:44:35;0.0803756;0.129408;1.6402900000000002;0.38263800000000003;93.9125;22.2361;227.44400000000002;77.0;0.0;0.0
2020-03-01 15:44:36;0.07918430000000001;0.13486199999999998;2.21155;0.054711;94.227;22.2378;238.611;76.9804;0.0;0.0
2020-03-01 15:44:37;0.08078189999999999;0.130106;1.69061;0.054711;94.006;22.2366;234.563;76.0199;0.0;0.0
2020-03-01 15:44:38;0.0800928;0.12978;1.63634;0.054711;94.0737;22.2383;207.03;76.9804;0.0;0.0
2020-03-01 15:44:39;0.0796743;0.13581400000000002;1.6769999999999998;0.054711;94.669;22.2358;233.304;76.0;0.0;0.0
2020-03-01 15:44:40;0.0796229;0.130174;1.8787099999999999;-0.27321599999999996;94.3688;22.2302;219.763;76.0;0.0;0.0
2020-03-01 15:44:41;0.08058860000000001;0.129638;1.7452400000000001;-0.27321599999999996;93.9971;22.2302;240.326;76.0;0.0;0.0
2020-03-01 15:44:42;0.07865599999999999;0.134554;1.60415;0.054711;94.6086;22.2305;230.74099999999999;76.0199;0.0;0.0
2020-03-01 15:44:43;0.07947939999999999;0.132262;1.46159;-0.601143;94.0894;22.2364;228.123;76.0;0.0;0.0
2020-03-01 15:44:44;0.0800124;0.134665;1.93875;0.38263800000000003;94.2173;22.2303;241.46400000000003;76.0199;0.0;0.0
2020-03-01 15:44:45;0.0812847;0.129665;1.49098;0.054711;94.2166;22.2334;226.0;77.0;0.0;0.0
2020-03-01 15:44:46;0.0793133;0.131441;2.22063;0.054711;94.2419;22.2301;242.278;76.9804;0.0;0.0
2020-03-01 15:44:47;0.0790905;0.1339;1.64172;0.054711;94.0523;22.233;205.067;76.0199;0.0;0.0
2020-03-01 15:44:48;0.080846;0.129604;1.53365;0.054711;94.1749;22.2213;230.81799999999998;77.0;0.0;0.0
2020-03-01 15:44:49;0.07927999999999999;0.134184;1.9709;0.054711;94.1471;22.2213;238.75900000000001;76.9804;0.0;0.0
2020-03-01 15:44:50;0.08010700000000001;0.132878;1.83312;-0.27321599999999996;93.9857;22.226999999999997;222.49200000000002;76.0;0.0;0.0
2020-03-01 15:44:51;0.0804705;0.129719;1.52356;0.38263800000000003;94.0783;22.236;230.239;76.0199;0.0;0.0
2020-03-01 15:44:52;0.0796369;0.135639;2.24335;-0.27321599999999996;94.2266;22.2216;238.15;77.0;0.0;0.0
2020-03-01 15:44:54;0.0805485;0.130969;1.58694;0.054711;94.1547;22.2385;241.132;76.9804;0.0;0.0
2020-03-01 15:44:55;0.0801847;0.130211;1.63091;0.054711;94.3177;22.2222;240.577;76.0199;0.0;0.0
2020-03-01 15:44:56;0.0798298;0.136147;1.46328;0.054711;94.3926;22.2376;229.727;76.9804;0.0;0.0
2020-03-01 15:44:57;0.0796417;0.13098900000000002;1.7593400000000001;0.054711;94.4696;22.2376;254.511;76.0199;0.0;0.0
2020-03-01 15:44:58;0.0806669;0.12982;1.3128;0.054711;94.5256;22.2429;221.155;77.0;0.0;0.0
2020-03-01 15:44:59;0.079108;0.13436800000000002;1.63742;0.054711;94.5442;22.2504;228.885;76.9804;0.0;0.0
2020-03-01 15:45:00;0.08142780000000001;0.129325;1.5101;-0.27321599999999996;94.6169;22.2431;232.40900000000002;76.0199;0.0;0.0
2020-03-01 15:45:01;0.0793918;0.134962;1.74948;-0.27321599999999996;94.4199;22.2432;233.638;76.9804;0.0;0.0
2020-03-01 15:45:02;0.0799187;0.133319;1.75853;0.054711;94.4621;22.2445;251.22299999999998;76.0199;0.0;0.0
2020-03-01 15:45:03;0.0803755;0.130797;0.589101;-0.27321599999999996;94.4929;22.2386;208.05599999999998;76.9804;0.0;0.0
2020-03-01 15:45:04;0.08115080000000001;0.12946400000000002;0.765098;0.054711;94.4794;22.2443;233.31;76.9804;0.0;0.0
2020-03-01 15:45:05;0.07960010000000001;0.135126;1.57965;-0.27321599999999996;94.3657;22.2499;237.424;76.0199;0.0;0.0
2020-03-01 15:45:06;0.08006060000000001;0.134074;1.6510599999999998;-0.27321599999999996;94.6069;22.2524;238.498;76.9804;0.0;0.0
2020-03-01 15:45:07;0.0806013;0.131625;0.8539469999999999;-0.27321599999999996;94.5323;22.2524;238.00599999999997;76.0199;0.0;0.0
2020-03-01 15:45:08;0.079165;0.136653;1.67091;0.054711;94.4244;22.2524;207.83599999999998;76.9804;0.0;0.0
2020-03-01 15:45:09;0.0814303;0.130244;1.55584;0.054711;94.4847;22.2526;230.575;76.0199;0.0;0.0
2020-03-01 15:45:10;0.079935;0.135192;1.52068;-0.601143;94.5786;22.2475;227.60299999999998;77.0;0.0;0.0
2020-03-01 15:45:11;0.0796221;0.132931;0.6904;0.38263800000000003;94.6388;22.2544;230.632;76.9804;0.0;0.0
2020-03-01 15:45:12;0.08062000000000001;0.131409;1.4702899999999999;0.054711;94.0383;22.2499;235.40099999999998;76.0;0.0;0.0
2020-03-01 15:45:13;0.07896289999999999;0.136015;1.2269;-0.27321599999999996;94.434;22.2665;223.149;76.0199;0.0;0.0
2020-03-01 15:45:15;0.08116110000000001;0.13009300000000001;1.1596600000000001;0.710565;94.5523;22.258000000000003;235.787;77.0;0.0;0.0
2020-03-01 15:45:16;0.0798165;0.135927;1.40923;0.054711;94.4744;22.252;224.843;77.0;0.0;0.0
2020-03-01 15:45:17;0.0796122;0.13184400000000002;1.18724;0.054711;94.6072;22.252;225.268;77.0;0.0;0.0
2020-03-01 15:45:18;0.0807566;0.13066;1.5766799999999999;0.054711;94.6053;22.2546;241.055;76.9804;0.0;0.0
2020-03-01 15:45:19;0.07888719999999999;0.135805;1.15173;0.054711;94.4471;22.2668;236.761;76.0199;0.0;0.0
2020-03-01 15:45:20;0.08161449999999999;0.130697;1.7544099999999998;0.054711;94.5605;22.2573;236.505;77.0;0.0;0.0
2020-03-01 15:45:21;0.0798;0.135215;1.19902;0.054711;94.5877;22.2623;239.63099999999997;77.0;0.0;0.0
2020-03-01 15:45:22;0.0797725;0.131995;1.19002;0.054711;94.4949;22.2561;206.22400000000002;77.0;0.0;0.0
2020-03-01 15:45:23;0.0805868;0.130581;1.45594;0.054711;94.5948;22.2556;227.132;76.9804;0.0;0.0
2020-03-01 15:45:24;0.07848480000000001;0.13608299999999998;1.15788;0.054711;94.6777;22.2566;207.481;76.0199;0.0;0.0
2020-03-01 15:45:25;0.0796679;0.134515;0.633884;0.054711;94.7049;22.2536;222.763;77.0;0.0;0.0
2020-03-01 15:45:26;0.0792879;0.131734;1.16046;0.054711;94.6657;22.2536;227.459;76.9804;0.0;0.0
2020-03-01 15:45:27;0.0810813;0.130464;1.9561;0.38263800000000003;94.8327;22.2524;242.762;76.0199;0.0;0.0
2020-03-01 15:45:28;0.07865280000000001;0.13608599999999998;1.2209999999999999;-0.27321599999999996;94.6426;22.2433;232.30599999999998;77.0;0.0;0.0
2020-03-01 15:45:29;0.0815543;0.13056700000000002;1.77595;0.38263800000000003;94.7546;22.2544;217.13400000000001;77.0;0.0;0.0
2020-03-01 15:45:30;0.0799042;0.13414700000000002;1.37286;-0.27321599999999996;94.9664;22.2534;251.86;77.0;0.0;0.0
2020-03-01 15:45:32;0.07954960000000001;0.132828;1.6283100000000001;0.054711;94.7045;22.2417;233.665;77.0;0.0;0.0
2020-03-01 15:45:33;0.0807761;0.13056600000000002;1.2829700000000002;0.054711;94.8356;22.2437;238.72099999999998;76.9804;0.0;0.0
2020-03-01 15:45:34;0.0786256;0.135297;1.9865400000000002;-0.27321599999999996;94.9948;22.2346;234.24;76.0199;0.0;0.0
2020-03-01 15:45:35;0.08086410000000001;0.130462;2.02352;0.38263800000000003;94.6147;22.2252;223.949;76.9804;0.0;0.0
2020-03-01 15:45:36;0.0797043;0.133641;1.3322200000000002;0.38263800000000003;94.8539;22.2252;235.583;76.0199;0.0;0.0
2020-03-01 15:45:37;0.0793322;0.133624;2.19758;0.054711;94.8105;22.2249;249.424;76.9804;0.0;0.0
2020-03-01 15:45:38;0.0803138;0.12902;1.88135;-0.601143;94.3864;22.2255;233.69099999999997;76.0199;0.0;0.0
2020-03-01 15:45:39;0.0795026;0.135993;2.0552599999999996;-0.27321599999999996;94.8153;22.2226;222.014;76.9804;0.0;0.0
2020-03-01 15:45:40;0.08034;0.132626;2.2761099999999996;-0.601143;94.786;22.2242;243.47299999999998;76.0199;0.0;0.0
2020-03-01 15:45:41;0.0804684;0.130342;1.32955;-0.601143;94.6895;22.2248;224.88299999999998;77.0;0.0;0.0
2020-03-01 15:45:42;0.0797737;0.130698;1.6406599999999998;0.054711;94.5335;22.2114;224.31799999999998;77.0;0.0;0.0
2020-03-01 15:45:43;0.0806173;0.130719;1.8617599999999999;0.054711;94.2414;22.22;237.706;76.9804;0.0;0.0
2020-03-01 15:45:44;0.0794068;0.134924;1.86812;0.054711;94.3253;22.22;224.78799999999998;76.0199;0.0;0.0
2020-03-01 15:45:45;0.081114;0.13203900000000002;0.727232;0.710565;94.4981;22.2202;211.62400000000002;76.9804;0.0;0.0
2020-03-01 15:45:46;0.0799072;0.132522;1.46919;-0.27321599999999996;94.1995;22.2148;227.97400000000002;76.0199;0.0;0.0
2020-03-01 15:45:47;0.0794453;0.13178099999999998;1.77478;0.38263800000000003;94.4112;22.223000000000003;203.97299999999998;76.9804;0.0;0.0
2020-03-01 15:45:48;0.0811929;0.130617;1.59422;0.054711;94.2333;22.2133;222.701;76.0;0.0;0.0
2020-03-01 15:45:49;0.0788135;0.135351;1.49514;-0.27321599999999996;94.1953;22.2176;226.797;76.0199;0.0;0.0
2020-03-01 15:45:50;0.0814585;0.130827;1.76988;-0.27321599999999996;94.4364;22.2176;229.774;76.9804;0.0;0.0
2020-03-01 15:45:51;0.07992;0.133019;1.64769;-0.27321599999999996;94.2019;22.2276;231.62599999999998;76.0199;0.0;0.0
2020-03-01 15:45:52;0.0791977;0.133259;1.53852;0.054711;94.9112;22.2234;226.00900000000001;76.9804;0.0;0.0
2020-03-01 15:45:53;0.080912;0.127802;1.8267;0.054711;94.3197;22.2344;243.245;76.0199;0.0;0.0
2020-03-01 15:45:55;0.0794289;0.136193;1.7804400000000002;0.38263800000000003;94.2751;22.2287;223.136;76.9804;0.0;0.0
2020-03-01 15:45:56;0.0801853;0.132537;1.44011;-0.27321599999999996;94.8229;22.2205;227.157;76.0;0.0;0.0
2020-03-01 15:45:57;0.0804438;0.129634;1.67051;0.054711;94.3126;22.2238;244.167;76.0199;0.0;0.0
2020-03-01 15:45:58;0.0796971;0.134554;1.8623599999999998;-0.27321599999999996;94.3694;22.23;244.99099999999999;76.9804;0.0;0.0
2020-03-01 15:45:59;0.07994689999999999;0.130842;1.31376;-0.27321599999999996;94.1582;22.23;232.071;76.0199;0.0;0.0
2020-03-01 15:46:00;0.0802889;0.130796;2.05971;0.38263800000000003;94.3253;22.2312;237.822;77.0;0.0;0.0
2020-03-01 15:46:01;0.07929760000000001;0.13492;1.7228400000000001;0.054711;94.3529;22.2264;244.328;77.0;0.0;0.0
2020-03-01 15:46:02;0.0808958;0.131767;1.692;0.38263800000000003;94.4725;22.235;232.957;76.9804;0.0;0.0
2020-03-01 15:46:03;0.0797198;0.132407;1.17082;0.054711;94.4096;22.234;222.24900000000002;76.0401;0.0;0.0
2020-03-01 15:46:04;0.0796515;0.131383;0.77476;0.054711;94.4644;22.2294;206.697;76.0;0.0;0.0
2020-03-01 15:46:05;0.0785932;0.13634000000000002;1.13132;-0.601143;94.4082;22.2289;224.169;76.0199;0.0;0.0
2020-03-01 15:46:06;0.0813702;0.13076500000000002;0.9856010000000001;0.38263800000000003;94.3579;22.2277;220.592;76.9804;0.0;0.0
2020-03-01 15:46:07;0.07961649999999999;0.131626;1.21527;0.38263800000000003;94.3951;22.2277;232.76;76.0199;0.0;0.0
2020-03-01 15:46:08;0.07948730000000001;0.133266;1.34835;0.38263800000000003;94.3432;22.2299;234.799;76.9804;0.0;0.0
2020-03-01 15:46:09;0.0802727;0.129749;1.2064;-0.27321599999999996;94.4255;22.2334;251.31900000000002;76.0199;0.0;0.0
2020-03-01 15:46:10;0.07952200000000001;0.135997;2.05052;0.054711;94.4331;22.2302;253.75400000000002;76.9804;0.0;0.0
2020-03-01 15:46:11;0.0805179;0.132694;1.75384;0.054711;94.5363;22.2344;231.465;76.0;0.0;0.0
2020-03-01 15:46:12;0.0801163;0.129918;1.32246;-0.27321599999999996;94.7503;22.2325;242.515;76.0;0.0;0.0
2020-03-01 15:46:13;0.07953969999999999;0.13413;0.780694;-0.27321599999999996;94.2916;22.2268;213.467;76.0;0.0;0.0
2020-03-01 15:46:15;0.0798331;0.12996300000000002;0.789323;0.054711;94.5238;22.2289;204.799;76.0;0.0;0.0
2020-03-01 15:46:16;0.08035980000000001;0.129724;1.76362;0.054711;94.3564;22.2289;227.87;76.0;0.0;0.0
2020-03-01 15:46:17;0.07916619999999999;0.13549;1.51504;0.38263800000000003;94.2265;22.2336;228.08900000000003;76.0;0.0;0.0
2020-03-01 15:46:18;0.08111489999999999;0.130903;1.63032;0.054711;94.3429;22.2475;226.636;76.0;0.0;0.0
2020-03-01 15:46:19;0.079715;0.13003599999999998;0.832743;0.38263800000000003;94.4693;22.2426;222.072;76.0;0.0;0.0
2020-03-01 15:46:20;0.0792231;0.133294;1.40578;0.054711;94.3673;22.2387;234.03900000000002;76.0;0.0;0.0
2020-03-01 15:46:21;0.0803577;0.128593;1.6276899999999999;0.054711;94.3858;22.2389;231.438;76.0;0.0;0.0
2020-03-01 15:46:22;0.0797309;0.135246;1.62032;0.054711;94.3804;22.2327;212.033;76.0;0.0;0.0
2020-03-01 15:46:23;0.0795903;0.134708;1.75013;0.054711;94.3378;22.2327;236.812;76.0;0.0;0.0
2020-03-01 15:46:24;0.0788295;0.135;2.01741;0.38263800000000003;94.2337;22.2385;228.755;76.0;0.0;0.0
2020-03-01 15:46:25;0.07918910000000001;0.130519;2.16541;-0.27321599999999996;94.2672;22.2417;237.739;76.0;0.0;0.0
2020-03-01 15:46:26;0.080057;0.129709;1.10007;0.054711;94.3329;22.2341;231.148;76.0;0.0;0.0
2020-03-01 15:46:27;0.07870260000000001;0.135217;1.51217;0.054711;94.3311;22.2459;227.955;76.0;0.0;0.0
2020-03-01 15:46:28;0.0802255;0.131295;2.2534099999999997;0.710565;94.5511;22.2478;219.12400000000002;76.0199;0.0;0.0
2020-03-01 15:46:29;0.0791934;0.130901;1.6682400000000002;0.054711;94.5721;22.238000000000003;230.79;76.9804;0.0;0.0
2020-03-01 15:46:30;0.0786841;0.133166;1.46692;0.054711;94.3244;22.230999999999998;223.298;76.0;0.0;0.0
2020-03-01 15:46:31;0.0797738;0.129512;1.6988;-0.27321599999999996;94.3656;22.2325;229.817;76.0;0.0;0.0
2020-03-01 15:46:32;0.079746;0.132082;1.68755;-0.27321599999999996;94.4468;22.2325;237.476;76.0;0.0;0.0
2020-03-01 15:46:33;0.0790763;0.13483499999999998;1.7904099999999998;0.054711;94.6058;22.2444;243.364;76.0;0.0;0.0
2020-03-01 15:46:34;0.0800001;0.129711;1.8222;0.054711;94.3618;22.2363;222.45;76.0;0.0;0.0
2020-03-01 15:46:36;0.07904320000000001;0.130841;2.20991;0.054711;94.4031;22.2318;242.351;76.0199;0.0;0.0
2020-03-01 15:46:37;0.0788283;0.13203199999999998;1.6494;-0.601143;94.5622;22.2405;228.851;76.9804;0.0;0.0
2020-03-01 15:46:38;0.0798008;0.129223;2.15925;-0.27321599999999996;94.3862;22.2366;242.479;76.0199;0.0;0.0
2020-03-01 15:46:39;0.0791745;0.133847;1.34909;0.054711;94.5336;22.2408;211.696;76.9804;0.0;0.0
2020-03-01 15:46:40;0.0793211;0.133942;2.1732;0.38263800000000003;94.8251;22.2265;253.196;76.0199;0.0;0.0
2020-03-01 15:46:41;0.07976160000000002;0.12724000000000002;1.89772;0.38263800000000003;94.7305;22.2265;227.768;76.9804;0.0;0.0
2020-03-01 15:46:42;0.0791625;0.135771;1.42941;0.054711;94.455;22.23;238.22299999999998;76.0;0.0;0.0
2020-03-01 15:46:43;0.0796412;0.13003399999999998;1.52001;0.054711;94.7933;22.2307;237.54;76.0;0.0;0.0
2020-03-01 15:46:44;0.0797869;0.129911;1.9116400000000002;0.38263800000000003;94.8251;22.2186;233.66099999999997;76.0199;0.0;0.0
2020-03-01 15:46:45;0.0800325;0.13023800000000002;1.50775;0.38263800000000003;94.6632;22.2229;230.148;76.0199;0.0;0.0
2020-03-01 15:46:46;0.0797184;0.130841;1.4812299999999998;-0.27321599999999996;94.8511;22.2182;233.94299999999998;77.0;0.0;0.0
2020-03-01 15:46:47;0.07937369999999999;0.132949;1.98615;0.054711;94.8192;22.2301;232.701;76.9804;0.0;0.0
2020-03-01 15:46:48;0.0795935;0.128624;1.37994;0.38263800000000003;94.6497;22.2283;205.87900000000002;76.0199;0.0;0.0
2020-03-01 15:46:49;0.0796755;0.134551;1.5019799999999999;0.054711;94.3726;22.2206;233.91299999999998;76.9804;0.0;0.0
2020-03-01 15:46:50;0.07991269999999999;0.132786;1.2959399999999999;0.38263800000000003;94.7705;22.2336;231.07299999999998;76.0199;0.0;0.0
2020-03-01 15:46:51;0.0794555;0.12934500000000002;1.298;0.38263800000000003;94.6965;22.2336;232.345;76.9804;0.0;0.0
2020-03-01 15:46:52;0.0794645;0.134716;1.9016099999999998;0.38263800000000003;94.7493;22.2267;225.91;76.0;0.0;0.0
2020-03-01 15:46:53;0.0795592;0.130097;1.39709;0.054711;94.7891;22.2352;251.78;76.0199;0.0;0.0
2020-03-01 15:46:55;0.0800757;0.130002;1.20494;0.054711;94.8052;22.24;226.78099999999998;77.0;0.0;0.0
2020-03-01 15:46:56;0.0790166;0.135766;1.33736;0.054711;94.7876;22.2394;218.86;76.9804;0.0;0.0
2020-03-01 15:46:57;0.0801525;0.128829;1.4688700000000001;0.054711;94.7479;22.2395;235.525;76.0199;0.0;0.0
2020-03-01 15:46:58;0.0800779;0.131417;1.12847;0.38263800000000003;94.9139;22.2421;219.078;76.9804;0.0;0.0
2020-03-01 15:46:59;0.0787324;0.13322;1.81845;0.38263800000000003;94.8005;22.2421;237.09599999999998;76.0;0.0;0.0
2020-03-01 15:47:00;0.07944939999999999;0.12824100000000002;1.21879;0.054711;94.8438;22.233;226.08;76.0;0.0;0.0
2020-03-01 15:47:01;0.07970160000000001;0.133166;1.7529599999999999;0.054711;94.7064;22.2455;252.959;76.0199;0.0;0.0
2020-03-01 15:47:02;0.0792258;0.133159;1.1839;0.054711;94.743;22.2342;232.418;76.9804;0.0;0.0
2020-03-01 15:47:03;0.0802593;0.129132;0.691549;-0.27321599999999996;94.6928;22.2407;214.9;76.0199;0.0;0.0
2020-03-01 15:47:04;0.0793362;0.131357;1.06386;0.38263800000000003;94.8863;22.2432;252.731;76.0;0.0;0.0
2020-03-01 15:47:05;0.08025539999999999;0.129709;1.12271;0.054711;94.8638;22.2461;229.93200000000002;76.0199;0.0;0.0
2020-03-01 15:47:06;0.07904560000000001;0.135148;1.4339899999999999;0.38263800000000003;94.8188;22.2416;216.703;76.9804;0.0;0.0
2020-03-01 15:47:07;0.0803683;0.130278;1.0301799999999999;0.054711;94.8385;22.2398;223.662;76.0199;0.0;0.0
2020-03-01 15:47:08;0.0800972;0.131678;0.7466119999999999;-0.27321599999999996;94.8261;22.2418;222.446;77.0;0.0;0.0
2020-03-01 15:47:09;0.07895060000000001;0.132605;1.0103799999999998;-0.27321599999999996;94.8784;22.2418;232.025;77.0;0.0;0.0
2020-03-01 15:47:10;0.0799409;0.12934500000000002;1.7879200000000002;-0.601143;94.9364;22.2305;208.84400000000002;76.9804;0.0;0.0
2020-03-01 15:47:11;0.0796827;0.13203;1.58836;0.054711;94.3573;22.2359;233.053;76.0199;0.0;0.0
2020-03-01 15:47:12;0.0799298;0.13377;1.9827;-0.27321599999999996;94.8938;22.230999999999998;238.43599999999998;77.0;0.0;0.0
2020-03-01 15:47:14;0.08027739999999998;0.12895399999999999;1.01247;0.054711;94.7686;22.2195;229.115;77.0;0.0;0.0
2020-03-01 15:47:15;0.0800567;0.132365;2.23838;-0.27321599999999996;94.9345;22.2342;250.64700000000002;76.9804;0.0;0.0
2020-03-01 15:47:16;0.078849;0.13181199999999998;0.9813559999999999;-0.27321599999999996;94.7211;22.2263;232.33;76.0199;0.0;0.0
2020-03-01 15:47:17;0.0800904;0.128511;1.9547700000000001;-0.601143;94.8999;22.2265;233.06900000000002;76.9804;0.0;0.0
2020-03-01 15:47:18;0.0784462;0.135688;1.7803900000000001;-0.601143;94.8659;22.2265;222.387;76.0199;0.0;0.0
2020-03-01 15:47:19;0.08038150000000001;0.130605;2.0688400000000002;0.38263800000000003;95.0034;22.2332;228.33700000000002;77.0;0.0;0.0
2020-03-01 15:47:20;0.0806199;0.130652;2.1737599999999997;0.38263800000000003;95.0114;22.229;246.877;76.9804;0.0;0.0
2020-03-01 15:47:21;0.0785727;0.134144;1.75378;0.38263800000000003;94.9964;22.2227;219.31400000000002;76.0199;0.0;0.0
2020-03-01 15:47:22;0.0809577;0.129011;1.90777;0.054711;94.7692;22.2308;231.53900000000002;77.0;0.0;0.0
2020-03-01 15:47:23;0.07905419999999999;0.135624;1.95992;0.38263800000000003;94.8602;22.2269;243.47799999999998;76.0199;0.0;0.0
2020-03-01 15:47:24;0.08026849999999999;0.130877;0.757933;0.054711;94.9118;22.2348;212.49900000000002;76.9804;0.0;0.0
2020-03-01 15:47:25;0.0786201;0.134392;1.8744599999999998;0.054711;94.3596;22.2302;226.03099999999998;76.0199;0.0;0.0
2020-03-01 15:47:26;0.08090019999999999;0.12822;2.2175700000000003;0.054711;94.9765;22.2302;248.65200000000002;77.0;0.0;0.0
2020-03-01 15:47:27;0.0791333;0.134519;1.9864;0.054711;94.7981;22.2357;230.25599999999997;76.9804;0.0;0.0
2020-03-01 15:47:28;0.0802555;0.131278;1.6450799999999999;0.054711;94.5471;22.2369;209.273;76.0199;0.0;0.0
