datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;is_anomaly;is_pa
2020-03-09 11:35:06;0.0270743;0.0402138;1.23472;0.38263800000000003;69.753;25.4077;226.423;32.0;0.0;0.0
2020-03-09 11:35:07;0.027032;0.0402916;1.41696;0.054711;69.9877;25.4058;242.738;32.0;0.0;0.0
2020-03-09 11:35:08;0.0277651;0.041504400000000004;1.18182;0.054711;69.619;25.4094;221.395;32.0062;0.0;0.0
2020-03-09 11:35:09;0.0267103;0.039330000000000004;0.8339340000000001;-0.601143;69.7355;25.4119;227.294;32.994;0.0;0.0
2020-03-09 11:35:10;0.0276459;0.0408323;0.824408;0.054711;69.5698;25.4152;227.61;32.0;0.0;0.0
2020-03-09 11:35:11;0.027244400000000002;0.0406149;0.789563;-0.27321599999999996;69.6625;25.404;225.90599999999998;32.0;0.0;0.0
2020-03-09 11:35:12;0.0270535;0.0404968;0.629679;-0.27321599999999996;69.6371;25.4085;231.38400000000001;32.0062;0.0;0.0
2020-03-09 11:35:13;0.027603899999999997;0.041307199999999995;0.837305;0.054711;69.4995;25.4023;225.503;32.0;0.0;0.0
2020-03-09 11:35:14;0.0270969;0.040301800000000006;0.835802;0.054711;69.3462;25.4032;238.725;32.0;0.0;0.0
2020-03-09 11:35:16;0.0269621;0.0393719;1.04546;0.054711;69.3378;25.3975;230.22299999999998;32.0062;0.0;0.0
2020-03-09 11:35:17;0.0274869;0.0413746;0.5841689999999999;0.38263800000000003;69.36399999999999;25.4077;234.36;32.994;0.0;0.0
2020-03-09 11:35:18;0.0271356;0.0412866;0.865916;0.38263800000000003;69.2184;25.3912;238.861;32.0;0.0;0.0
2020-03-09 11:35:19;0.0269196;0.0397225;1.41483;0.054711;69.0859;25.406999999999996;251.136;32.0;0.0;0.0
2020-03-09 11:35:20;0.027482599999999996;0.0406545;0.776116;0.38263800000000003;69.1349;25.4013;232.283;32.0062;0.0;0.0
2020-03-09 11:35:21;0.027505400000000003;0.041395;0.843462;0.38263800000000003;69.1993;25.4029;233.56400000000002;32.994;0.0;0.0
2020-03-09 11:35:22;0.026749099999999998;0.0393665;0.687211;0.38263800000000003;68.9627;25.3939;238.373;32.0;0.0;0.0
2020-03-09 11:35:23;0.0274776;0.0408444;0.8377690000000001;0.054711;69.0143;25.3971;235.19400000000002;32.0062;0.0;0.0
2020-03-09 11:35:24;0.027371;0.0412704;0.524147;0.054711;68.9678;25.4038;236.38;32.994;0.0;0.0
2020-03-09 11:35:25;0.026849400000000002;0.0393774;0.564826;0.054711;69.0398;25.4009;233.37900000000002;32.0;0.0;0.0
2020-03-09 11:35:26;0.0270594;0.0392884;0.938758;0.054711;68.8871;25.4026;243.792;32.0062;0.0;0.0
2020-03-09 11:35:27;0.0276613;0.041797900000000006;0.70085;-0.27321599999999996;68.8393;25.3942;233.648;32.994;0.0;0.0
2020-03-09 11:35:28;0.026561900000000003;0.039104400000000004;0.634163;0.054711;68.7427;25.3996;250.42700000000002;32.0;0.0;0.0
2020-03-09 11:35:29;0.0271978;0.0399871;0.938134;0.054711;68.73100000000001;25.3998;246.74900000000002;32.0;0.0;0.0
2020-03-09 11:35:30;0.0273902;0.0406649;0.610409;0.38263800000000003;68.7252;25.4014;223.80200000000002;32.0062;0.0;0.0
2020-03-09 11:35:31;0.026766900000000003;0.040535800000000004;0.990665;-0.27321599999999996;68.6388;25.4;241.16400000000002;32.994;0.0;0.0
2020-03-09 11:35:32;0.0271276;0.0394824;0.801217;0.054711;68.5317;25.3948;237.174;32.0;0.0;0.0
2020-03-09 11:35:33;0.027145299999999997;0.041369300000000005;1.00295;0.054711;68.5031;25.3909;248.42700000000002;32.0;0.0;0.0
2020-03-09 11:35:34;0.0268182;0.0407903;0.43622700000000003;-0.27321599999999996;68.6998;25.4009;219.87400000000002;32.0;0.0;0.0
2020-03-09 11:35:35;0.026617900000000003;0.039413;0.629444;0.054711;68.5634;25.398000000000003;234.615;32.0;0.0;0.0
2020-03-09 11:35:36;0.027061500000000002;0.0410532;0.527586;0.054711;68.4206;25.4101;250.78599999999997;32.994;0.0;0.0
2020-03-09 11:35:37;0.026806299999999998;0.039370499999999996;0.5694739999999999;0.054711;68.5162;25.4081;226.051;32.0062;0.0;0.0
2020-03-09 11:35:38;0.0273084;0.04078590000000001;1.1230799999999999;0.054711;68.2271;25.4121;249.859;32.994;0.0;0.0
2020-03-09 11:35:40;0.0270116;0.040835;0.618692;0.054711;68.3296;25.4234;238.74900000000002;32.0;0.0;0.0
2020-03-09 11:35:41;0.026782900000000002;0.039299400000000005;0.9638209999999999;0.054711;68.192;25.4234;228.071;32.0;0.0;0.0
2020-03-09 11:35:42;0.027683199999999998;0.04091090000000001;0.570566;0.054711;68.3873;25.4095;229.248;32.0062;0.0;0.0
2020-03-09 11:35:43;0.026907900000000002;0.0407168;0.592687;0.38263800000000003;68.3045;25.416999999999998;227.296;32.994;0.0;0.0
2020-03-09 11:35:44;0.026881400000000003;0.039396;0.9320809999999999;0.054711;68.1835;25.4273;219.15;32.0;0.0;0.0
2020-03-09 11:35:45;0.0271764;0.0397098;0.67252;0.38263800000000003;67.9737;25.4121;244.40099999999998;32.0;0.0;0.0
2020-03-09 11:35:46;0.027507499999999997;0.0410296;0.954145;0.054711;68.0774;25.4162;227.66;32.0062;0.0;0.0
2020-03-09 11:35:47;0.0265258;0.0385543;0.699811;0.710565;68.2348;25.426;237.4;32.994;0.0;0.0
2020-03-09 11:35:48;0.027414299999999996;0.039399800000000006;0.86062;0.38263800000000003;68.0609;25.4119;234.925;32.0;0.0;0.0
2020-03-09 11:35:49;0.027198200000000002;0.0398914;1.0084799999999998;0.054711;68.1099;25.4242;222.482;32.0;0.0;0.0
2020-03-09 11:35:50;0.0266969;0.0390478;0.751663;0.054711;68.1161;25.4081;233.047;32.0062;0.0;0.0
2020-03-09 11:35:51;0.026978;0.03867569999999999;0.773346;-0.27321599999999996;68.0915;25.4217;253.74;32.994;0.0;0.0
2020-03-09 11:35:52;0.0270072;0.0400541;1.08464;-0.601143;68.1291;25.4188;230.43599999999998;32.0;0.0;0.0
2020-03-09 11:35:53;0.026875299999999998;0.0393198;0.876901;-0.601143;68.1524;25.4175;226.90099999999998;32.0;0.0;0.0
2020-03-09 11:35:54;0.0265866;0.0381862;1.13749;0.054711;68.2231;25.4123;223.386;32.0;0.0;0.0
2020-03-09 11:35:55;0.027157;0.0402395;0.6763939999999999;-0.9290700000000001;68.1102;25.4071;215.98;32.0;0.0;0.0
2020-03-09 11:35:56;0.026645299999999997;0.0400268;1.21769;-0.27321599999999996;68.1099;25.4132;229.482;32.0062;0.0;0.0
2020-03-09 11:35:57;0.0265312;0.03843869999999999;1.37501;0.054711;68.1974;25.4241;249.017;32.994;0.0;0.0
2020-03-09 11:35:58;0.0269007;0.0401987;1.34133;0.38263800000000003;68.0832;25.4293;232.575;32.0;0.0;0.0
2020-03-09 11:35:59;0.0262014;0.0392522;1.17679;-0.27321599999999996;68.0751;25.4154;204.937;32.0062;0.0;0.0
2020-03-09 11:36:00;0.0270356;0.040384500000000004;0.997158;-0.27321599999999996;68.2093;25.4211;221.56099999999998;32.994;0.0;0.0
2020-03-09 11:36:02;0.0269224;0.041155000000000004;1.27347;0.054711;68.0856;25.4214;230.53900000000002;32.0;0.0;0.0
2020-03-09 11:36:03;0.0268041;0.0404067;1.21315;0.054711;68.2421;25.4262;204.176;32.0;0.0;0.0
2020-03-09 11:36:04;0.027038;0.0398268;1.11181;0.054711;68.2031;25.4231;231.511;32.0;0.0;0.0
2020-03-09 11:36:05;0.027592400000000003;0.0419;1.2978100000000001;-0.27321599999999996;68.2672;25.4216;230.637;32.0062;0.0;0.0
2020-03-09 11:36:06;0.026674299999999998;0.0403701;0.9615379999999999;-0.27321599999999996;68.1675;25.4216;229.605;32.994;0.0;0.0
2020-03-09 11:36:07;0.027920099999999996;0.0405659;0.964781;-0.27321599999999996;68.1477;25.4245;244.592;32.0;0.0;0.0
2020-03-09 11:36:08;0.0276978;0.041373599999999996;0.9454049999999999;-0.27321599999999996;68.03;25.4245;237.55599999999998;32.0;0.0;0.0
2020-03-09 11:36:09;0.0269702;0.040420599999999994;1.2824;0.38263800000000003;68.1913;25.4126;233.34599999999998;32.0;0.0;0.0
2020-03-09 11:36:10;0.027183299999999997;0.0400564;1.29976;0.054711;68.2235;25.4115;226.735;32.0;0.0;0.0
2020-03-09 11:36:11;0.027438599999999997;0.0414648;1.04621;-0.27321599999999996;68.4262;25.4212;237.793;32.0062;0.0;0.0
2020-03-09 11:36:12;0.0270697;0.0405796;1.28131;-0.27321599999999996;68.3554;25.4156;232.054;32.9937;0.0;0.0
2020-03-09 11:36:13;0.026792200000000002;0.039233;1.32589;0.054711;68.2933;25.4092;229.896;32.0064;0.0;0.0
2020-03-09 11:36:14;0.0273772;0.0410524;1.33549;0.054711;68.1629;25.4184;220.505;32.9937;0.0;0.0
2020-03-09 11:36:15;0.026844299999999998;0.04038080000000001;1.347;0.38263800000000003;68.2957;25.4146;235.995;32.0;0.0;0.0
2020-03-09 11:36:16;0.0269423;0.0391742;1.1679;0.054711;68.2805;25.4209;232.547;32.0;0.0;0.0
2020-03-09 11:36:17;0.0273235;0.0400719;1.14353;-0.27321599999999996;68.3575;25.4125;204.53900000000002;32.0064;0.0;0.0
2020-03-09 11:36:18;0.027028899999999998;0.040367099999999996;1.36162;0.054711;68.4556;25.4182;229.425;32.9937;0.0;0.0
2020-03-09 11:36:19;0.026628;0.0382998;1.38442;0.054711;68.3224;25.4091;237.50900000000001;32.0;0.0;0.0
2020-03-09 11:36:20;0.0271745;0.0396469;1.01641;0.054711;68.4847;25.4206;211.17700000000002;32.0;0.0;0.0
2020-03-09 11:36:21;0.0264715;0.0386527;1.32344;-0.27321599999999996;68.2223;25.4031;234.748;32.9937;0.0;0.0
2020-03-09 11:36:22;0.0269759;0.03876930000000001;1.5389899999999999;0.38263800000000003;68.3321;25.4097;251.576;32.0;0.0;0.0
2020-03-09 11:36:23;0.027061099999999998;0.040530500000000004;0.967774;0.054711;68.5245;25.4115;231.56400000000002;32.0064;0.0;0.0
2020-03-09 11:36:25;0.0263411;0.039013;1.4946700000000002;0.054711;68.5465;25.4123;244.231;32.9937;0.0;0.0
2020-03-09 11:36:26;0.0269975;0.03930619999999999;0.988509;0.054711;68.5513;25.4126;204.2;32.0064;0.0;0.0
2020-03-09 11:36:27;0.0271257;0.0412687;1.25443;0.38263800000000003;68.3681;25.4156;227.81400000000002;33.0;0.0;0.0
2020-03-09 11:36:28;0.026660000000000003;0.0398307;1.24967;-0.27321599999999996;68.6494;25.4076;233.42;32.9937;0.0;0.0
2020-03-09 11:36:29;0.027012900000000003;0.0404865;1.35645;0.054711;68.5646;25.4086;243.03099999999998;32.0;0.0;0.0
2020-03-09 11:36:30;0.0271387;0.0414584;0.968026;0.38263800000000003;68.5147;25.3959;236.94400000000002;32.0;0.0;0.0
2020-03-09 11:36:31;0.0271437;0.0415844;1.2818399999999999;0.054711;68.7354;25.4066;230.31799999999998;32.0064;0.0;0.0
2020-03-09 11:36:32;0.0267415;0.0395092;0.8419540000000001;0.710565;68.6;25.4057;233.918;32.9937;0.0;0.0
2020-03-09 11:36:33;0.027963599999999998;0.0421963;0.819752;0.38263800000000003;68.7097;25.4114;234.44;32.0;0.0;0.0
2020-03-09 11:36:34;0.026975700000000002;0.0416992;1.28001;-0.27321599999999996;68.8393;25.4019;230.695;32.0064;0.0;0.0
2020-03-09 11:36:35;0.0271639;0.040395;1.2792299999999999;-0.601143;68.7067;25.406;231.699;32.9937;0.0;0.0
2020-03-09 11:36:36;0.0274987;0.0417245;1.21941;-0.27321599999999996;68.8886;25.4039;221.69400000000002;32.0;0.0;0.0
2020-03-09 11:36:37;0.0270353;0.0415551;1.17874;-0.27321599999999996;68.8372;25.4099;232.06400000000002;32.0;0.0;0.0
2020-03-09 11:36:38;0.0271454;0.040319;1.21908;0.054711;68.874;25.4017;230.926;32.0064;0.0;0.0
2020-03-09 11:36:39;0.027402;0.0415548;0.818469;0.054711;68.9267;25.4005;233.585;33.0;0.0;0.0
2020-03-09 11:36:40;0.0269731;0.0410579;1.28217;-0.601143;68.7715;25.3991;245.42700000000002;32.9937;0.0;0.0
2020-03-09 11:36:41;0.027073700000000003;0.0396323;1.11742;-0.601143;68.9358;25.3991;226.489;32.0;0.0;0.0
2020-03-09 11:36:42;0.026945999999999998;0.040515800000000005;0.671231;-0.27321599999999996;68.8078;25.3934;225.16400000000002;32.0064;0.0;0.0
2020-03-09 11:36:43;0.027232599999999996;0.040585500000000004;1.14729;-0.27321599999999996;68.9355;25.3934;239.179;32.9937;0.0;0.0
2020-03-09 11:36:44;0.0265895;0.039637900000000004;0.69439;0.054711;69.0097;25.3957;223.662;32.0;0.0;0.0
2020-03-09 11:36:45;0.027136400000000005;0.0407752;0.6809649999999999;0.38263800000000003;68.9785;25.3951;244.794;32.9937;0.0;0.0
2020-03-09 11:36:46;0.026729700000000002;0.0389064;0.744401;0.054711;68.9803;25.4037;238.13400000000001;32.0;0.0;0.0
2020-03-09 11:36:48;0.027302899999999998;0.0404217;0.681167;0.38263800000000003;68.9192;25.4144;233.482;32.0064;0.0;0.0
2020-03-09 11:36:49;0.027070900000000002;0.0398836;1.12903;0.054711;69.0053;25.3902;237.987;32.9937;0.0;0.0
2020-03-09 11:36:50;0.0271322;0.040305900000000006;0.664324;0.38263800000000003;68.9862;25.4019;216.993;32.0;0.0;0.0
2020-03-09 11:36:51;0.0268008;0.0386272;0.647633;0.054711;69.0716;25.3945;230.80599999999998;32.0;0.0;0.0
2020-03-09 11:36:52;0.0277243;0.0407995;0.433449;0.38263800000000003;69.0847;25.3996;209.995;32.0;0.0;0.0
2020-03-09 11:36:53;0.0265663;0.0402344;1.19845;0.054711;69.0587;25.3949;226.50599999999997;32.0;0.0;0.0
2020-03-09 11:36:54;0.0267296;0.0392409;0.945622;0.38263800000000003;69.1431;25.3838;237.082;32.0064;0.0;0.0
2020-03-09 11:36:55;0.0273084;0.0410348;1.0076399999999999;0.38263800000000003;69.0693;25.3931;228.352;32.9937;0.0;0.0
2020-03-09 11:36:56;0.0267116;0.040796;0.662354;0.38263800000000003;69.0664;25.3902;234.11;32.0;0.0;0.0
2020-03-09 11:36:57;0.0265635;0.0394308;0.597771;0.054711;69.0079;25.3841;221.06099999999998;32.0;0.0;0.0
2020-03-09 11:36:58;0.027484699999999997;0.0409703;1.02603;0.054711;69.152;25.3899;228.327;32.0064;0.0;0.0
2020-03-09 11:36:59;0.0266233;0.0409421;0.568836;0.054711;69.1097;25.3884;217.641;32.9937;0.0;0.0
2020-03-09 11:37:00;0.027060200000000003;0.039883999999999996;0.6263810000000001;0.38263800000000003;69.1015;25.3829;229.268;32.0;0.0;0.0
2020-03-09 11:37:01;0.0269382;0.0407096;0.415472;-0.27321599999999996;69.0521;25.388;206.894;32.0;0.0;0.0
2020-03-09 11:37:02;0.027202800000000003;0.040300300000000004;0.71672;0.054711;69.0824;25.3863;252.017;32.0;0.0;0.0
2020-03-09 11:37:03;0.0266034;0.0398661;1.01203;0.054711;69.2074;25.3796;227.345;32.0064;0.0;0.0
2020-03-09 11:37:04;0.027335700000000004;0.040258999999999996;0.737809;-0.27321599999999996;69.1354;25.3874;249.338;32.9937;0.0;0.0
2020-03-09 11:37:05;0.026857699999999998;0.0410393;0.678851;0.054711;69.1907;25.3833;251.571;32.0;0.0;0.0
2020-03-09 11:37:06;0.0270899;0.0395724;0.71111;0.054711;69.0606;25.3729;220.25799999999998;32.0;0.0;0.0
2020-03-09 11:37:07;0.0272982;0.040866900000000005;0.82716;0.054711;69.1265;25.3808;233.801;32.0;0.0;0.0
2020-03-09 11:37:08;0.0271776;0.0403334;0.413944;0.054711;69.149;25.375;208.095;32.9937;0.0;0.0
2020-03-09 11:37:09;0.026819299999999997;0.0396605;0.7095229999999999;0.054711;69.14399999999999;25.3773;215.945;32.0;0.0;0.0
2020-03-09 11:37:11;0.0275144;0.0413485;0.469045;-0.27321599999999996;69.2143;25.3741;206.418;32.0;0.0;0.0
2020-03-09 11:37:12;0.026528700000000002;0.040288199999999996;0.754261;0.054711;69.1041;25.3677;224.77200000000002;32.0;0.0;0.0
2020-03-09 11:37:13;0.0275617;0.0399514;0.646783;0.38263800000000003;69.1791;25.3754;239.657;32.0064;0.0;0.0
2020-03-09 11:37:14;0.027514099999999996;0.0415343;0.800042;0.054711;69.2217;25.3822;209.757;32.9937;0.0;0.0
2020-03-09 11:37:15;0.026948400000000004;0.0406894;1.314;0.054711;69.3657;25.379;229.372;32.0;0.0;0.0
2020-03-09 11:37:16;0.027231099999999998;0.0398037;0.8914270000000001;-0.27321599999999996;69.2859;25.3692;234.894;32.0064;0.0;0.0
2020-03-09 11:37:17;0.027423200000000002;0.0416026;0.7416470000000001;-0.27321599999999996;69.2725;25.3711;235.27200000000002;32.9937;0.0;0.0
2020-03-09 11:37:18;0.0266038;0.0405768;0.800686;0.054711;69.2382;25.3725;232.99599999999998;32.0;0.0;0.0
2020-03-09 11:37:19;0.027348400000000005;0.039703699999999995;1.32643;0.054711;69.3652;25.3633;248.303;32.0;0.0;0.0
2020-03-09 11:37:20;0.027147000000000004;0.0408269;1.26111;0.710565;69.1682;25.3668;236.71599999999998;32.0064;0.0;0.0
2020-03-09 11:37:21;0.0273452;0.0403385;0.772352;0.054711;69.2793;25.3698;231.334;32.9937;0.0;0.0
2020-03-09 11:37:22;0.026884500000000002;0.040035400000000006;0.914769;0.38263800000000003;69.2841;25.3622;253.104;32.0;0.0;0.0
2020-03-09 11:37:23;0.0276291;0.040327499999999995;1.21945;0.054711;69.335;25.3611;230.363;32.0064;0.0;0.0
2020-03-09 11:37:24;0.027208499999999997;0.0401154;0.9171799999999999;0.054711;69.3193;25.3654;254.614;32.9937;0.0;0.0
2020-03-09 11:37:25;0.026981900000000003;0.0393542;1.11571;0.054711;69.3206;25.3582;228.112;32.0;0.0;0.0
2020-03-09 11:37:26;0.0276151;0.0403959;0.8582540000000001;0.054711;69.3592;25.3609;240.873;32.0064;0.0;0.0
2020-03-09 11:37:27;0.0268221;0.039995800000000005;0.8741540000000001;-0.27321599999999996;69.5224;25.3543;247.653;32.9937;0.0;0.0
2020-03-09 11:37:28;0.0271365;0.0394968;1.16372;0.38263800000000003;69.3793;25.3566;229.477;32.0;0.0;0.0
2020-03-09 11:37:29;0.0266431;0.0393017;1.37277;-0.27321599999999996;69.4955;25.3587;253.916;32.0064;0.0;0.0
2020-03-09 11:37:30;0.026781799999999998;0.039374400000000004;0.718514;0.38263800000000003;69.5834;25.3555;216.47;32.0;0.0;0.0
2020-03-09 11:37:31;0.027174200000000003;0.039691699999999996;1.16618;-0.27321599999999996;69.4592;25.358;211.579;32.0064;0.0;0.0
2020-03-09 11:37:33;0.0274649;0.0414845;0.75493;0.054711;69.5187;25.3712;204.196;32.9937;0.0;0.0
2020-03-09 11:37:34;0.026977299999999996;0.039677300000000006;1.16705;0.054711;69.5739;25.358;221.24099999999999;32.0;0.0;0.0
2020-03-09 11:37:35;0.027279599999999998;0.0399381;1.18797;0.38263800000000003;69.4793;25.3591;230.799;32.0064;0.0;0.0
2020-03-09 11:37:36;0.027453700000000004;0.040755;1.45285;0.38263800000000003;69.6186;25.3591;238.33900000000003;32.9937;0.0;0.0
2020-03-09 11:37:37;0.026294099999999997;0.0394066;1.05284;-0.27321599999999996;69.5197;25.3657;210.455;32.0064;0.0;0.0
2020-03-09 11:37:38;0.0270159;0.039928;0.8906069999999999;-0.27321599999999996;69.5246;25.3657;232.623;32.9937;0.0;0.0
2020-03-09 11:37:39;0.0269952;0.0410133;1.51882;0.054711;69.6556;25.3601;241.386;32.0;0.0;0.0
2020-03-09 11:37:40;0.0269111;0.0389952;1.16731;-0.27321599999999996;69.6903;25.3555;228.761;32.0064;0.0;0.0
2020-03-09 11:37:41;0.026914599999999997;0.039413199999999995;1.13943;0.054711;69.6309;25.3546;212.416;32.9937;0.0;0.0
2020-03-09 11:37:42;0.027266500000000003;0.0409982;1.05236;0.054711;69.6494;25.3614;211.696;32.0;0.0;0.0
2020-03-09 11:37:43;0.0265793;0.0395146;1.4113799999999999;0.054711;69.6234;25.3516;240.91099999999997;32.0064;0.0;0.0
2020-03-09 11:37:44;0.027279900000000003;0.0400218;1.0218200000000002;0.054711;69.5693;25.3521;221.747;32.9937;0.0;0.0
2020-03-09 11:37:45;0.0271425;0.040356699999999995;1.13982;0.054711;69.6422;25.3467;207.543;32.0;0.0;0.0
2020-03-09 11:37:46;0.026605900000000002;0.039314800000000004;1.3893799999999998;0.054711;69.3464;25.3448;238.87;32.0064;0.0;0.0
2020-03-09 11:37:47;0.027288;0.039924;1.00781;0.054711;69.7443;25.3521;216.398;32.9937;0.0;0.0
2020-03-09 11:37:48;0.026891900000000003;0.0401726;1.24504;0.38263800000000003;69.4631;25.3494;223.308;32.0;0.0;0.0
2020-03-09 11:37:49;0.0270262;0.03973959999999999;1.02453;0.054711;69.5;25.3577;245.995;32.0;0.0;0.0
2020-03-09 11:37:50;0.0271851;0.0393675;1.08866;0.054711;69.6155;25.3505;232.889;32.0;0.0;0.0
2020-03-09 11:37:51;0.0272428;0.0410586;1.33085;0.38263800000000003;69.6715;25.3531;233.467;32.0064;0.0;0.0
2020-03-09 11:37:52;0.02675;0.039636300000000006;1.21091;0.38263800000000003;69.6156;25.3535;219.025;32.9937;0.0;0.0
2020-03-09 11:37:53;0.0271177;0.0410899;1.2010100000000001;0.054711;69.4709;25.3634;223.453;32.0064;0.0;0.0
2020-03-09 11:37:55;0.026878199999999998;0.0397335;1.18166;0.054711;69.804;25.353;254.28099999999998;32.9937;0.0;0.0
2020-03-09 11:37:56;0.0272324;0.040149699999999997;1.05673;0.054711;69.3298;25.3444;222.865;32.0;0.0;0.0
2020-03-09 11:37:57;0.027216300000000002;0.0414202;0.983301;0.054711;69.6919;25.3474;217.173;32.0;0.0;0.0
2020-03-09 11:37:58;0.026422700000000004;0.0397519;1.51583;0.054711;69.7361;25.3509;240.76;32.0;0.0;0.0
2020-03-09 11:37:59;0.0273722;0.0402985;1.3431899999999999;-0.27321599999999996;69.4265;25.3499;228.113;32.0;0.0;0.0
2020-03-09 11:38:00;0.0268763;0.0415893;1.20401;-0.27321599999999996;69.8835;25.3499;232.395;32.0064;0.0;0.0
2020-03-09 11:38:01;0.0269435;0.0399769;0.935637;0.054711;69.6451;25.3483;228.62400000000002;32.9937;0.0;0.0
2020-03-09 11:38:02;0.0270514;0.0408501;0.926931;0.054711;69.5377;25.3389;233.53799999999998;32.0;0.0;0.0
2020-03-09 11:38:03;0.0273358;0.0412524;1.22917;0.054711;69.4422;25.3404;238.02200000000002;32.0064;0.0;0.0
2020-03-09 11:38:04;0.0270483;0.040434;0.954651;0.38263800000000003;69.3782;25.3536;203.912;32.9937;0.0;0.0
2020-03-09 11:38:05;0.027311099999999998;0.0411014;1.23597;0.38263800000000003;69.4439;25.3477;242.843;32.0064;0.0;0.0
2020-03-09 11:38:06;0.0272189;0.0415569;0.876185;-0.27321599999999996;69.5229;25.3483;238.075;32.9937;0.0;0.0
2020-03-09 11:38:07;0.027291200000000005;0.0409549;0.8943559999999999;0.710565;69.7714;25.3535;232.798;32.0;0.0;0.0
2020-03-09 11:38:08;0.027816900000000006;0.041833499999999996;1.2726600000000001;0.054711;69.5977;25.3497;228.743;32.0;0.0;0.0
2020-03-09 11:38:09;0.026974599999999998;0.0409885;1.11378;0.054711;69.5508;25.3527;231.204;32.0064;0.0;0.0
2020-03-09 11:38:10;0.0276328;0.04164930000000001;1.28524;0.38263800000000003;69.5746;25.3536;231.563;32.9937;0.0;0.0
